,RegionName,StateName,PurchasePrice,RentPrice,County,RiskScore,RiskRating
576,Roanoke County,VA,330222.64191268367,1533.4862914862915,Roanoke,35.762010817690104,Very Low
577,Roanoke County,VA,330222.64191268367,1533.4862914862915,Roanoke,45.94336621062679,Very Low
578,Sherburne County,MN,388386.5522391134,1872.8988095238092,Sherburne,64.4925230671333,Relatively Low
579,Cape May County,NJ,759248.46770534,2237.5,Cape May,95.00477251034044,Relatively Moderate
580,Walton County,GA,391112.2820773727,2045.8333333333333,Walton,58.19280941775374,Relatively Low
581,Franklin County,WA,419679.80835072725,1796.720797720798,Franklin,68.46961501749921,Relatively Low
582,Bastrop County,TX,374118.5176370696,1868.6335470085469,Bastrop,78.58733693923001,Relatively Low
583,Benton County,OR,558768.882703374,1974.1305903398927,Benton,91.34584791600382,Relatively Moderate
584,Lancaster County,SC,379669.397686672,1795.3602564102564,Lancaster,72.60579064587972,Relatively Low
585,Rogers County,OK,279673.98884473887,1376.3059163059163,Rogers,80.5281578110086,Relatively Low
586,Nash County,NC,234686.58527656132,1380.0,Nash,86.2869869551384,Relatively Moderate
587,Cabell County,WV,164754.49875015637,950.5438311688312,Cabell,40.120903595291125,Very Low
588,Grand Traverse County,MI,414881.2427901958,2247.81746031746,Grand Traverse,39.3891186764238,Very Low
589,Steuben County,NY,164949.79056908633,1384.2916666666667,Steuben,64.42888959592746,Relatively Low
590,Lauderdale County,AL,214284.15246388936,1353.392857142857,Lauderdale,76.36016544702512,Relatively Low
591,Pottawattamie County,IA,234587.91625193425,1349.928571428571,Pottawattamie,83.58256442888958,Relatively Moderate
592,Tuscarawas County,OH,206635.64329400603,1450.0,Tuscarawas,35.12567610563156,Very Low
593,Rockdale County,GA,310278.7170895089,1864.7540286229437,Rockdale,63.888005090677694,Relatively Low
594,Bowie County,TX,193165.0078423472,1363.1555555555556,Bowie,81.86446070633151,Relatively Low
595,Campbell County,KY,274439.06418109336,1612.9947299077733,Campbell,58.79732739420936,Relatively Low
596,Calvert County,MD,478995.70542568807,2365.083333333333,Calvert,66.91059497295578,Relatively Low
597,Madison County,KY,280536.1089110137,1052.21164021164,Madison,67.57874642061724,Relatively Low
598,Northumberland County,PA,164676.11732736815,954.1666666666666,Northumberland,51.57492841234489,Relatively Low
599,Mendocino County,CA,510838.3601428592,2069.444444444445,Mendocino,95.10022271714922,Relatively Moderate
600,Wayne County,NY,237849.5850465359,1510.0,Wayne,30.989500477251035,Very Low
601,Victoria County,TX,217390.0595854685,1399.3809523809523,Victoria,91.95036589245944,Relatively Moderate
602,Grafton County,NH,426262.5178666271,2236.648351648352,Grafton,66.40152720330896,Relatively Low
603,Ozaukee County,WI,488279.75959035946,1706.8915343915342,Ozaukee,49.665924276169264,Relatively Low
604,Rockingham County,NC,189921.40170985984,980.0,Rockingham,56.601972637607375,Relatively Low
605,Frederick County,VA,426338.6744984817,2219.5822325822323,Frederick,51.28857779191854,Relatively Low
606,Liberty County,TX,241458.1947210401,1507.7777777777776,Liberty,91.63219853643017,Relatively Moderate
607,Dodge County,WI,308508.5671871828,1012.888888888889,Dodge,67.35602927139675,Relatively Low
608,Twin Falls County,ID,377740.9461126088,1523.148148148148,Twin Falls,51.3522112631244,Relatively Low
609,Lapeer County,MI,299012.49243771686,1414.1666666666667,Lapeer,66.71969455933822,Relatively Low
610,Nassau County,FL,485673.3550323648,2264.25101010101,Nassau,83.07349665924275,Relatively Moderate
611,Christian County,MO,310764.5497770174,1572.7272727272727,Christian,72.06490614062997,Relatively Low
612,Josephine County,OR,396575.33747031406,1602.361111111111,Josephine,88.10054088450525,Relatively Moderate
613,Elmore County,AL,261490.04390308284,1463.6666666666667,Elmore,57.27012408526885,Relatively Low
614,Cullman County,AL,250323.80577166253,1544.047619047619,Cullman,69.64683423480751,Relatively Low
615,Dougherty County,GA,121506.66948482198,1013.5238095238096,Dougherty,79.51002227171492,Relatively Low
616,Angelina County,TX,201076.42999087527,1568.888888888889,Angelina,81.67356029271396,Relatively Low
617,Bannock County,ID,354817.8835297393,1087.3187012987014,Bannock,65.70155902004454,Relatively Low
618,Polk County,OR,484890.0236435433,1817.6736694677872,Polk,86.00063633471204,Relatively Moderate
619,Muskingum County,OH,206947.0198363877,989.861111111111,Muskingum,44.70251352211263,Very Low
620,Lawrence County,PA,154410.5746943989,916.25,Lawrence,28.03054406617881,Very Low
621,Island County,WA,649911.2482023825,2083.7054205740264,Island,82.56442888959593,Relatively Low
622,Lincoln County,NC,401873.796961972,1790.0777777777778,Lincoln,64.93795736557429,Relatively Low
623,Buchanan County,MO,186371.18679533375,946.2857142857144,Buchanan,69.3923003499841,Relatively Low
624,Newport County,RI,763646.0473623811,3099.9901960784314,Newport,59.87909640470888,Relatively Low
625,Orange County,TX,181985.57998845284,1258.2416666666666,Orange,96.56379255488386,Relatively High
626,Orangeburg County,SC,151909.91274507958,1319.1666666666667,Orangeburg,91.75946547884189,Relatively Moderate
627,Jefferson County,WI,353875.0113456704,1186.2777777777776,Jefferson,75.59656379255489,Relatively Low
628,Wood County,WV,167334.56351372044,847.5,Wood,27.585109767737833,Very Low
629,Crawford County,PA,165514.69953513867,825.0,Crawford,71.68310531339485,Relatively Low
630,Chemung County,NY,152833.03749447645,1014.5166666666668,Chemung,48.58415526566974,Relatively Low
631,Glynn County,GA,355962.2781800111,1771.8708333333334,Glynn,90.80496341075404,Relatively Moderate
632,Cascade County,MT,337077.00019291154,1391.9824074074074,Cascade,55.77473751193127,Relatively Low
633,Midland County,MI,247919.533483126,1591.0185185185185,Midland,64.90614062997136,Relatively Low
634,Lee County,MS,201559.86265403056,1346.2166666666667,Lee,79.00095450206808,Relatively Low
635,Howard County,IN,185751.3688137552,1064.7222222222222,Howard,68.3423480750875,Relatively Low
636,Rockingham County,VA,354259.29923661734,1856.2546296296296,Rockingham,61.02449888641426,Relatively Low
637,Monroe County,FL,967033.3326789542,3796.109134826527,Monroe,95.92745784282533,Relatively High
638,Barrow County,GA,352915.0493877463,2153.436403508772,Barrow,54.69296850143175,Relatively Low
639,Talladega County,AL,180735.9011731943,1084.6031746031745,Talladega,71.81037225580656,Relatively Low
640,Payne County,OK,230990.2878336273,1268.888888888889,Payne,77.91918549156857,Relatively Low
641,Henderson County,TX,280671.34156748554,1589.652777777778,Henderson,73.65574292077632,Relatively Low
642,Bartholomew County,IN,273372.391534333,1503.4926184926182,Bartholomew,78.52370346802418,Relatively Low
643,Bullitt County,KY,284681.6652394059,1514.611111111111,Bullitt,75.05567928730513,Relatively Low
644,Coryell County,TX,225427.74889340985,1281.6408289068136,Coryell,71.93763919821825,Relatively Low
645,Leavenworth County,KS,338619.5466542374,1526.0516934046343,Leavenworth,74.19662742602608,Relatively Low
646,Lewis County,WA,435709.5573038893,1460.4583333333333,Lewis,92.17308304167992,Relatively Moderate
647,Manitowoc County,WI,255074.46120706655,1076.5833333333333,Manitowoc,57.77919185491569,Relatively Low
648,Cape Girardeau County,MO,241572.75604240937,1020.951871657754,Cape Girardeau,87.33693923003501,Relatively Moderate
649,Clearfield County,PA,134172.48671684813,1030.5555555555557,Clearfield,38.62551702195354,Very Low
650,Wagoner County,OK,278528.21157961816,1728.351851851852,Wagoner,77.56920139993636,Relatively Low
651,Yuba County,CA,419028.2149627248,1760.6714285714286,Yuba,89.02322621699014,Relatively Moderate
652,Kosciusko County,IN,276036.3537495124,1148.7222222222224,Kosciusko,66.59242761692651,Relatively Low
653,Bulloch County,GA,279253.97023595247,1489.0182040182035,Bulloch,89.21412663060771,Relatively Moderate
654,Umatilla County,OR,311863.76546731754,1316.6666666666667,Umatilla,76.5510658606427,Relatively Low
655,Natrona County,WY,305425.9901479016,1433.3207367795603,Natrona,40.66178810054089,Very Low
656,Floyd County,IN,284431.86921568244,1375.821428571429,Floyd,68.62869869551385,Relatively Low
657,Bedford County,VA,342943.13016932626,1470.2222222222224,Bedford,27.139675469296847,Very Low
658,Putnam County,TN,308463.18089175905,1659.9074074074076,Putnam,67.13331212217625,Relatively Low
659,Clinton County,MI,312575.2033603816,1677.8,Clinton,64.55615653833917,Relatively Low
660,Wilson County,NC,219994.70902930468,1209.0277777777776,Wilson,85.04613426662422,Relatively Moderate
661,Hancock County,IN,327934.2902271818,1822.612745098039,Hancock,48.67960547247852,Relatively Low
662,Chelan County,WA,520020.1959027398,1777.2699074074071,Chelan,86.92332166719694,Relatively Moderate
663,Sullivan County,NY,309365.0884341015,1824.4444444444443,Sullivan,81.0054088450525,Relatively Low
664,Oconee County,SC,283278.085474958,1807.7777777777776,Oconee,65.89245943366211,Relatively Low
665,James City County,VA,482368.7330592577,2219.780555555556,James City,77.50556792873051,Relatively Low
666,Forrest County,MS,184383.5624644016,1151.3742424242423,Forrest,86.54152083996182,Relatively Moderate
667,Cole County,MO,271906.05335107166,1075.6944444444443,Cole,74.61024498886414,Relatively Low
668,Augusta County,VA,356242.0132398522,1811.805555555556,Augusta,43.938911867642375,Very Low
669,White County,AR,203618.35619044863,985.6944444444443,White,87.75055679287304,Relatively Moderate
670,Clallam County,WA,503526.0057744999,2408.333333333333,Clallam,87.49602290804961,Relatively Moderate
671,Anderson County,TN,308169.27186358155,1769.1333333333332,Anderson,57.5564747056952,Relatively Low
672,Cayuga County,NY,224836.12382569283,1291.6666666666667,Cayuga,30.8304167992364,Very Low
673,Walker County,TX,272020.6079434738,1338.5141612200437,Walker,80.49634107540567,Relatively Low
674,Cheshire County,NH,381715.9990706351,1796.7777777777776,Cheshire,60.29271396754693,Relatively Low
675,Valencia County,NM,310725.616467671,1999.9444444444448,Valencia,73.6239261851734,Relatively Low
676,Erie County,OH,232726.4479840168,1381.0833333333337,Erie,61.406299713649375,Relatively Low
677,Van Buren County,MI,268013.1259672372,1656.5555555555557,Van Buren,52.56124721603563,Relatively Low
678,Hancock County,OH,236319.02419037963,1575.2,Hancock,71.0467706013363,Relatively Low
679,Chatham County,NC,554791.4524583231,1927.892676767677,Chatham,62.77441934457525,Relatively Low
680,Vermilion County,IL,91824.118138333,802.9485329485329,Vermilion,66.30607699650017,Relatively Low
681,Raleigh County,WV,150430.02579744128,1117.5,Raleigh,57.333757556474715,Relatively Low
682,Grays Harbor County,WA,325275.23842312885,1399.2222222222224,Grays Harbor,94.90932230353167,Relatively Moderate
683,Wood County,WI,225956.06224383495,997.2222222222222,Wood,60.48361438116449,Relatively Low
684,Jackson County,GA,407368.47671091295,2115.052270381837,Jackson,58.44734330257716,Relatively Low
685,Lonoke County,AR,229162.3338956926,1417.321428571429,Lonoke,78.77823735284758,Relatively Low
686,Lauderdale County,MS,122702.78595044064,1356.6666666666667,Lauderdale,85.68246897868278,Relatively Moderate
687,Walton County,FL,665463.5821426725,2031.5603663003665,Walton,94.68660515431117,Relatively Moderate
688,Kauai County,HI,1003395.4752134512,4433.333333333334,Kauai,74.41934457524657,Relatively Low
689,Putnam County,FL,217592.6056983616,1433.3333333333333,Putnam,90.16862869869551,Relatively Moderate
690,Grand Forks County,ND,277042.377163529,1213.0347222222224,Grand Forks,82.91441298122812,Relatively Moderate
691,Lea County,NM,193913.9282293769,1388.4444444444443,Lea,87.65510658606425,Relatively Moderate
692,Riley County,KS,266320.1707381183,1258.089349718382,Riley,75.7238307349666,Relatively Low
693,Fauquier County,VA,636704.8958681645,2551.0,Fauquier,47.725103404390715,Very Low
694,Christian County,KY,207114.03073033947,1232.0085470085469,Christian,84.31434934775692,Relatively Moderate
695,Broomfield County,CO,644160.7727063913,2156.491363137588,Broomfield,67.2923958001909,Relatively Low
696,Pottawatomie County,OK,189547.22626738265,1150.3977272727273,Pottawatomie,85.90518612790326,Relatively Moderate
697,Robertson County,TN,374525.70060884993,1692.945512820513,Robertson,58.733693923003514,Relatively Low
698,Creek County,OK,213636.0195114403,1267.6666666666667,Creek,83.74164810690422,Relatively Moderate
699,York County,VA,455999.99482798233,2043.736111111111,York,81.57811008590518,Relatively Low
700,Morgan County,IN,297585.1295336594,1878.6944444444443,Morgan,62.58351893095768,Relatively Low
701,Tooele County,UT,477493.895960788,2023.5555555555557,Tooele,77.69646834234808,Relatively Low
702,Franklin County,MA,367013.6853501761,1784.6666666666667,Franklin,52.59306395163856,Relatively Low
703,Portage County,WI,311418.6736060445,993.8888888888888,Portage,58.606426980591785,Relatively Low
704,Lewis and Clark County,MT,463260.6045875861,1628.888888888889,Lewis and Clark,51.16131084950683,Relatively Low
705,Greene County,TN,249154.1742389228,1160.4166666666667,Greene,42.888959592745785,Very Low
706,Boone County,IN,415660.781295978,1828.30472921434,Boone,37.57556474705695,Very Low
707,Ward County,ND,273492.0095612726,1085.6516170961083,Ward,75.62838052815779,Relatively Low
708,Troup County,GA,230836.5113745299,1277.6805555555557,Troup,67.32421253579382,Relatively Low
709,Greenwood County,SC,168127.42913643186,1290.1666666666667,Greenwood,72.19217308304168,Relatively Low
710,Columbia County,FL,269946.70314160764,1640.5555555555557,Columbia,84.95068405981546,Relatively Moderate
711,Klamath County,OR,310545.9916946253,1300.942760942761,Klamath,86.95513840279988,Relatively Moderate
712,Harrison County,TX,217500.52919548948,1523.9603174603174,Harrison,74.26026089723193,Relatively Low
713,Blue Earth County,MN,304992.6213603242,1295.2314814814815,Blue Earth,68.05599745466115,Relatively Low
714,San Patricio County,TX,209155.04460317912,1641.2333333333331,San Patricio,89.15049315940183,Relatively Moderate
715,Madison County,NY,243832.41072154423,1147.361111111111,Madison,34.04390709513204,Very Low
716,Shiawassee County,MI,208591.8837222493,1287.5,Shiawassee,67.70601336302894,Relatively Low
717,Wise County,TX,377112.3661680641,2038.2222222222224,Wise,79.06458797327393,Relatively Low
718,Carteret County,NC,467017.61839450727,1900.3703703703704,Carteret,97.10467706013361,Relatively High
719,Walker County,GA,240400.73158381277,1555.1309523809523,Walker,73.78300986318803,Relatively Low
720,Lake County,CA,312781.19196670345,1906.25,Lake,91.91854915685651,Relatively Moderate
721,Franklin County,NC,364919.8219136535,1918.2666666666669,Franklin,60.133630289532285,Relatively Low
722,Oldham County,KY,441170.402893988,1815.5555555555557,Oldham,60.10181355392936,Relatively Low
723,Catoosa County,GA,294556.9663579705,1391.8055555555557,Catoosa,62.16990136811963,Relatively Low
724,Butler County,KS,246308.62735586867,1198.831168831169,Butler,80.20999045497933,Relatively Low
725,McCracken County,KY,181755.21514702492,1178.3333333333333,McCracken,89.72319440025454,Relatively Moderate
726,Otero County,NM,233344.6844491732,1546.8083333333334,Otero,85.8415526566974,Relatively Moderate
727,Williamson County,IL,152276.9625028826,1000.2777777777778,Williamson,83.55074769328665,Relatively Moderate
728,Laurens County,SC,186245.7090772937,1584.3055555555557,Laurens,64.23798918230989,Relatively Low
729,Belmont County,OH,132371.96355292146,1079.1666666666667,Belmont,62.55170219535475,Relatively Low
730,Muskogee County,OK,155408.36015605656,875.0,Muskogee,83.16894686605154,Relatively Moderate
731,Grant County,IN,149351.92827894705,860.4166666666667,Grant,63.156220171810375,Relatively Low
732,Rice County,MN,351325.67818401614,1600.1984126984128,Rice,71.49220489977728,Relatively Low
733,Spalding County,GA,236364.2384965611,1337.1265151515152,Spalding,44.86159720012727,Very Low
734,Marquette County,MI,247641.03801130457,1350.5555555555557,Marquette,38.02099904549793,Very Low
735,Harrison County,WV,148855.19453893762,998.3333333333334,Harrison,30.162265351574927,Very Low
736,Crow Wing County,MN,364999.79016809165,1173.75,Crow Wing,41.107222398981854,Very Low
737,Adams County,IL,181994.18536045053,1200.0,Adams,51.097677378300986,Relatively Low
738,Chippewa County,WI,320799.1035939078,1253.6666666666667,Chippewa,50.62042634425708,Relatively Low
739,Isabella County,MI,228081.2209542749,1002.9166666666666,Isabella,58.35189309576837,Relatively Low
740,Warren County,NY,358864.7550546988,1444.4444444444443,Warren,40.97995545657015,Very Low
741,Marion County,OH,176347.3374826722,1232.0,Marion,41.648106904231625,Very Low
742,Jefferson County,OH,123819.9402066412,888.888888888889,Jefferson,48.87050588609609,Relatively Low
743,Tehama County,CA,319477.4670713618,1639.3055555555554,Tehama,93.06395163856189,Relatively Moderate
744,Sauk County,WI,336937.4187649041,1015.3333333333334,Sauk,59.62456251988546,Relatively Low
745,Walker County,AL,114854.02716708704,1174.4444444444446,Walker,73.33757556474706,Relatively Low
746,Clay County,MN,301329.9540291825,1342.4629629629628,Clay,58.670060451797646,Relatively Low
747,Chaves County,NM,164797.93623707895,1315.2777777777776,Chaves,56.12472160356348,Relatively Low
748,Columbia County,PA,234907.1665446375,1052.361111111111,Columbia,36.36652879414572,Very Low
749,Kershaw County,SC,246025.92013342644,1874.4444444444443,Kershaw,71.87400572701242,Relatively Low
750,Mason County,WA,459025.78327990585,1950.4555555555555,Mason,84.66433343938911,Relatively Moderate
751,Nacogdoches County,TX,229334.4245930165,1110.9074074074074,Nacogdoches,93.7002863506204,Relatively Moderate
752,Carbon County,PA,272755.81790220604,1148.0753968253969,Carbon,43.207126948775056,Very Low
753,Pulaski County,KY,174846.16082968624,1149.75,Pulaski,69.29685014317532,Relatively Low
754,Coos County,OR,349674.46161605435,1553.2777777777776,Coos,95.03658924594336,Relatively Moderate
755,Rutherford County,NC,214024.8604772836,1175.0,Rutherford,59.37002863506204,Relatively Low
756,Liberty County,GA,247305.875500506,1622.614814814815,Liberty,94.11390391345849,Relatively Moderate
757,Hamblen County,TN,261739.89930674172,1558.3333333333333,Hamblen,39.643652561247215,Very Low
758,Lamar County,MS,264217.46983698604,1420.8568316215376,Lamar,77.31466751511294,Relatively Low
759,Warrick County,IN,284683.55307863635,1612.0833333333333,Warrick,68.6923321667197,Relatively Low
760,Belknap County,NH,492732.07764777873,1953.31746031746,Belknap,47.08876869233217,Very Low
761,Effingham County,GA,345440.4182948985,2160.188888888889,Effingham,79.16003818008272,Relatively Low
762,Darlington County,SC,146899.52285841014,1211.6666666666663,Darlington,77.60101813553929,Relatively Low
763,San Benito County,CA,769930.6110902041,3305.0,San Benito,93.85937002863504,Relatively Moderate
764,Lincoln County,SD,378636.80593947554,1272.1477462887988,Lincoln,83.42348075087494,Relatively Moderate
765,Pope County,AR,205381.2406713131,1045.0833333333333,Pope,82.85077951002228,Relatively Moderate
766,Georgetown County,SC,384631.22631237446,2103.904761904762,Georgetown,95.25930639516386,Relatively Moderate
767,Athens County,OH,182050.82166260065,709.5845410628018,Athens,42.69805917912822,Very Low
768,Lee County,NC,287930.96443008404,1891.7777777777776,Lee,73.01940820871779,Relatively Low
769,Garfield County,OK,138096.39558416477,1249.0674603174602,Garfield,77.15558383709832,Relatively Low
770,Hall County,NE,262711.29635856603,1322.4166666666667,Hall,84.282532612154,Relatively Moderate
771,Walla Walla County,WA,415891.9366649503,1597.8527735880675,Walla Walla,70.76041998090996,Relatively Low
772,Stanly County,NC,295145.532942633,1582.75,Stanly,56.88832325803372,Relatively Low
773,Reno County,KS,149915.41661667172,787.2037037037038,Reno,84.91886732421251,Relatively Moderate
774,Union County,OH,411524.5507571457,1833.6666666666667,Union,29.112313076678326,Very Low
775,Haywood County,NC,358013.28847339744,1772.222222222222,Haywood,61.883550747693285,Relatively Low
776,Columbia County,NY,462888.3087374392,2121.190476190476,Columbia,61.69265033407573,Relatively Low
777,Garfield County,CO,703740.8357813231,2781.126984126984,Garfield,56.41107222398982,Relatively Low
778,Eddy County,NM,233780.1910979671,1600.5555555555557,Eddy,48.48870505886096,Relatively Low
779,Tipton County,TN,268948.629646094,2025.0,Tipton,80.33725739739104,Relatively Low
780,Crawford County,AR,212737.81287154416,967.65873015873,Crawford,77.44193445752465,Relatively Low
781,Rutland County,VT,309965.2314988617,1787.5,Rutland,45.59338211899459,Very Low
782,Cumberland County,TN,300603.0681874366,1711.6666666666667,Cumberland,57.93827553293032,Relatively Low
783,Hood County,TX,382897.22851805954,1815.568181818182,Hood,76.99650015908368,Relatively Low
784,Pender County,NC,436682.3605313081,1953.9102564102568,Pender,94.01845370664968,Relatively Moderate
785,Washington County,OH,180318.7225085329,1255.5555555555554,Washington,49.8250079541839,Relatively Low
786,Mercer County,WV,140215.63493607254,799.4444444444445,Mercer,44.22526248806872,Very Low
787,Washington County,VT,397675.5183497202,1517.5,Washington,56.761056315622014,Relatively Low
788,Otsego County,NY,207279.73746753545,1358.0833333333333,Otsego,49.475023862551694,Relatively Low
789,Lowndes County,MS,183384.36514722905,1403.5,Lowndes,77.63283487114222,Relatively Low
790,Russell County,AL,188256.26995327408,1437.0825396825396,Russell,39.26185173401209,Very Low
791,Lincoln County,MO,301035.34697364346,1437.5,Lincoln,73.11485841552654,Relatively Low
792,Pickaway County,OH,322577.94828584325,1753.0444444444445,Pickaway,35.316576519249125,Very Low
793,Autauga County,AL,251690.3063424185,1768.8720538720538,Autauga,49.220489977728285,Relatively Low
794,Columbia County,WI,352831.98446048424,1300.0,Columbia,67.54692968501432,Relatively Low
795,Lyon County,NV,412421.83148709097,1998.2063492063487,Lyon,87.84600699968182,Relatively Moderate
796,Carson City,NV,493628.55061515054,2002.125,Carson City,90.55042952593065,Relatively Moderate
797,Oxford County,ME,329820.86471571843,1004.1666666666666,Oxford,60.006363347120576,Relatively Low
798,Maverick County,TX,234406.0325682405,1544.8333333333333,Maverick,60.165447025135215,Relatively Low
799,Jefferson County,WV,395945.7291564716,1774.7202380952383,Jefferson,44.893413935730194,Very Low
800,Windsor County,VT,428646.3644467963,1777.0833333333333,Windsor,56.920139993636646,Relatively Low
801,Coffee County,TN,307647.23218105733,1382.222222222222,Coffee,65.86064269805918,Relatively Low
802,Gordon County,GA,276875.16355917923,1746.6666666666667,Gordon,65.98790964047089,Relatively Low
803,Box Elder County,UT,449696.150123185,1476.3333333333333,Box Elder,76.48743238943683,Relatively Low
804,Hawkins County,TN,233447.41342647775,1400.0,Hawkins,27.871460388164177,Very Low
805,Chisago County,MN,383759.07276948914,1965.0,Chisago,62.392618517340125,Relatively Low
806,Carter County,TN,237810.71937358705,1320.5555555555557,Carter,51.51129494113904,Relatively Low
807,Scott County,KY,323675.3725679717,1414.35,Scott,54.88386891504932,Relatively Low
808,Marion County,WV,159184.16569263287,1105.8333333333333,Marion,31.21221762647152,Very Low
809,Cherokee County,SC,180128.04743720478,1123.0555555555557,Cherokee,66.05154311167675,Relatively Low
810,Colbert County,AL,193952.81046517228,1024.1666666666663,Colbert,71.90582246261533,Relatively Low
811,Taney County,MO,257253.4989171456,1393.563492063492,Taney,74.32389436843779,Relatively Low
812,Iron County,UT,407584.7847474978,1555.2365967365968,Iron,84.60069996818326,Relatively Moderate
813,Lafayette County,MS,390322.9698043982,2108.4126984126983,Lafayette,67.10149538657333,Relatively Low
814,Eagle County,CO,1286354.539163309,4049.190476190476,Eagle,32.00763601654471,Very Low
815,La Plata County,CO,672167.2658555307,2101.892611832612,La Plata,66.33789373210308,Relatively Low
816,Campbell County,VA,266164.5014957578,1584.2592592592591,Campbell,20.330894050270444,Very Low
817,Waller County,TX,382004.407583694,2388.8,Waller,79.76455615653833,Relatively Low
818,Lenoir County,NC,141866.490100447,800.0,Lenoir,91.7912822144448,Relatively Moderate
819,Tuolumne County,CA,402080.1055305812,1847.5,Tuolumne,85.77791918549157,Relatively Moderate
820,Franklin County,VA,355349.6336588442,1095.0,Franklin,13.172128539611837,Very Low
821,Franklin County,VA,355349.6336588442,1095.0,Franklin,18.071905822462615,Very Low
822,Grady County,OK,239754.3051698297,1363.3333333333333,Grady,78.07826916958322,Relatively Low
823,Saline County,KS,178525.52516961974,1079.8809523809523,Saline,77.88736875596565,Relatively Low
824,Loudon County,TN,433830.3303493008,2057.0750000000003,Loudon,46.38880050906777,Very Low
825,Camden County,GA,300610.5703697537,1595.9265873015872,Camden,85.30066815144765,Relatively Moderate
826,Watauga County,NC,514879.05991721805,2414.0,Watauga,57.620108176901056,Relatively Low
827,Dickson County,TN,359113.0481583422,1818.1111111111115,Dickson,64.8425071587655,Relatively Low
828,Johnson County,MO,275376.9743033996,913.7626948215184,Johnson,50.5249761374483,Relatively Low
829,Jackson County,IL,121479.35248354165,701.0200216450216,Jackson,84.5370664969774,Relatively Moderate
830,Pulaski County,MO,226182.27549131832,1178.6999999999998,Pulaski,71.23767101495386,Relatively Low
831,Elko County,NV,360874.4574421565,2000.0,Elko,92.84123448934139,Relatively Moderate
832,Roane County,TN,284049.4783219366,1754.7222222222224,Roane,41.90264078905505,Very Low
833,Gila County,AZ,394318.8239360587,1857.0833333333333,Gila,85.26885141584474,Relatively Moderate
834,McMinn County,TN,247495.72930313824,1192.2222222222222,McMinn,56.53833916640153,Relatively Low
835,Coffee County,AL,175786.6990168488,1321.7075757575758,Coffee,89.086859688196,Relatively Moderate
836,Jessamine County,KY,315647.18013535417,1449.3379629629628,Jessamine,53.70664969774101,Relatively Low
837,Ashland County,OH,234039.62876493728,856.5277777777778,Ashland,43.71619471842189,Very Low
838,Jackson County,AL,183866.01404415257,1250.0,Jackson,69.93318485523386,Relatively Low
839,Rusk County,TX,206519.37767720365,1372.5,Rusk,65.03340757238307,Relatively Low
840,Kerr County,TX,377058.2034231264,1793.4722222222224,Kerr,67.22876232898504,Relatively Low
841,Washington County,OK,178902.9425650329,1273.0166666666669,Washington,75.81928094177538,Relatively Low
842,Columbia County,OR,457701.04173165234,1783.25,Columbia,84.15526566974229,Relatively Moderate
843,Grundy County,IL,315415.0013885042,1554.1666666666667,Grundy,64.3652561247216,Relatively Low
844,Worcester County,MD,428914.5362178213,2319.444444444445,Worcester,86.70060451797644,Relatively Moderate
845,Hoke County,NC,278980.6347581364,1723.9065656565656,Hoke,65.51065860642699,Relatively Low
846,Culpeper County,VA,474615.323867735,2029.1666666666667,Culpeper,43.42984409799554,Very Low
847,Navarro County,TX,225892.53879832965,1353.7777777777776,Navarro,84.56888323258033,Relatively Moderate
848,Warren County,IA,320742.1259019039,1123.104761904762,Warren,47.91600381800827,Very Low
849,Waupaca County,WI,275083.0571898326,1094.9,Waupaca,47.62965319758193,Very Low
850,Oktibbeha County,MS,273774.5908207353,1545.2708333333333,Oktibbeha,70.25135221126313,Relatively Low
851,Franklin County,KY,243557.72338406343,1032.734126984127,Franklin,62.80623608017817,Relatively Low
852,Wayne County,PA,303456.6811075254,1610.0,Wayne,53.26121539930004,Relatively Low
853,Madison County,ID,410508.3715932514,1152.8055555555557,Madison,36.87559656379256,Very Low
854,Bristol County,RI,636127.5744729621,2530.194805194805,Bristol,41.07540566337894,Very Low
855,Medina County,TX,326747.2989101093,1932.8333333333333,Medina,70.95132039452751,Relatively Low
856,Gibson County,TN,173695.1933458373,1512.111111111111,Gibson,86.38243716194718,Relatively Moderate
857,Knox County,IL,111052.3080011613,1200.0,Knox,57.30194082087178,Relatively Low
858,Nye County,NV,362585.93139158,1415.4166666666667,Nye,78.90550429525929,Relatively Low
859,Lamar County,TX,200550.12171402524,1245.8333333333337,Lamar,82.34171174037543,Relatively Low
860,Winona County,MN,280491.5875532665,1015.8333333333334,Winona,60.324530703149854,Relatively Low
861,Lincoln County,OR,479471.1784041761,1966.9444444444443,Lincoln,92.04581609926822,Relatively Moderate
862,Buffalo County,NE,298720.87805029884,1650.0,Buffalo,79.44638880050907,Relatively Low
863,Franklin County,VT,369936.6562136719,2000.0,Franklin,27.107858733693924,Very Low
864,Edgecombe County,NC,136926.3899426338,986.9246031746032,Edgecombe,81.1326757874642,Relatively Low
865,Dale County,AL,158712.89940724956,1482.0833333333333,Dale,79.66910594972956,Relatively Low
866,Laurens County,GA,178033.20949825877,1178.3333333333337,Laurens,53.42029907731467,Relatively Low
867,Douglas County,NV,691974.6050750316,2539.722222222222,Douglas,87.27330575882915,Relatively Moderate
868,Fremont County,CO,349641.6233691376,1578.3333333333333,Fremont,42.570792236716514,Very Low
869,Logan County,OK,298068.09046083584,1491.2898989898988,Logan,75.7556474705695,Relatively Low
870,Henry County,IN,186122.94168080649,855.8333333333334,Henry,53.67483296213808,Relatively Low
